question,intent label
I already checked my account but still can't understand why some Amazon deliveries are delayed.,check_delivery_delay
"Can this be done from the app, or do I need the website to fix a failed transaction at checkout?",resolve_declined_payment
Can you help me report a suspicious email claiming to be from Amazon?,identify_phishing_scams
"Can this be done from the app, or do I need the website to manage my Subscribe and Save email notifications?",manage_notifications
Please tell me how to see my delivery driver's real-time location on a map.,track_package
Could you guide me on how to understand how international returns work on Amazon?,check_international_returns
No packing slip issue?,report_missing_item
Need help with estate support.,request_bereavement_support
Could you please provide instructions to understand why I need to provide ID for Amazon orders?,check_customs_regulations
Where is the option to know whether Amazon can reduce my refund if the product is damaged?,check_restocking_fees
What is the correct process for VAT Kindle subscriptions?,check_tax_rates
Where do I go to know whether customer satisfaction surveys are safe to fill out?,submit_feedback
Please tell me how to understand terms for items Fulfilled by Amazon.,check_shipping_policies
What are the steps to manage my Subscribe and Save email notifications?,manage_notifications
I need help to know whether VAT is charged when ordering Kindle books or subscriptions.,check_tax_rates
Please tell me how to know whether personalized products are refundable.,check_return_eligibility
Where can I find support ticket?,contact_support
How do I know why the agent answers me in translated text?,submit_feedback
How to handle register POA?,submit_legal_poa
Please advise how I can know what happens to my Kindle books if I close my account.,close_account
I would like assistance with unsubscribe marketing emails.,manage_account_settings
Do I have to contact support to know what happens if my package is marked undeliverable?,resolve_undeliverable_package
Argentina CUIL customs issue?,check_customs_regulations
Delivery windows help?,check_delivery_rules
"This is urgent, I need to sign out of the Amazon app on my iPhone.",manage_profile_settings
What should I click to request account deletion?,close_account
I need help to manage my Subscribe and Save email notifications.,manage_notifications
I would like assistance with cancel order before shipment.,modify_order
"I'm trying to set a default delivery address for checkout, but I don't see the option.",modify_address
What are the steps to check my return tracking status?,track_refund
I can't figure out how to fix a failed transaction at checkout.,resolve_declined_payment
Why can't I find the sign out button on the Amazon website?,manage_profile_settings
