question,intent label
I'm trying to update my details regarding manage account closure,manage_account_closure
Is it possible to manage this customs regs?,other_query
I want to view my photo delivery,delivery_status_tracking_details
I need assistance to pay my international return,refund_international_returns
Please show me how to modify shipping address on order,modify_order
Can you help me view my benefit balance?,refund_credits_balances
I want to return my return shipping cost,refund_international_returns
How do I check the delivery status delays query?,delivery_status_delays
I'm trying to update my debit card,payment_issues_cards_wallet
I'm trying to print my order invoice copy,billing
How do I report the prime subscription charge?,payment_issues_unknown_charges
Can I update details regarding customer support bereavement on Amazon?,customer_support_bereavement
Can Amazon deduct money for returning a damaged box?,refund_restocking_fees
Please show me how to start return policy,refund_returns_eligibility
I need to fix checkout retry,payment_issues_declines_retries
How do I view the map tracking?,delivery_status_tracking_details
I need assistance to find my map tracking,delivery_status_tracking_details
Can you help me update my delivery status alerts query?,delivery_status_alerts
I need to update delivery status undeliverable query,delivery_status_undeliverable
I need assistance to configure my device sign-out,manage_account_profiles_devices
Please show me how to apply promotional credit,refund_credits_balances
What is the way to switch the mobile login?,manage_account_profiles_devices
Can I find parcel tracking info on Amazon?,delivery_status_tracking_details
What is the way to select the currency converter?,payment_issues_currency_converter
Can I change delivery status alerts query on Amazon?,delivery_status_alerts
Can I manage secondary address on Amazon?,modify_address
Can you help me save my billing receipt?,billing
I need to update payment option,payment_issues_cards_wallet
I want to invite my household teen,manage_account_teen_settings
Please show me how to change order items,modify_order
I need assistance to stop my order items,modify_order
Can I download invoice pdf on Amazon?,billing
I need assistance to save my order invoice copy,billing
Where is my refund for the returned order?,refund_tracking_status
What is the way to identify the unrecognized transaction?,payment_issues_unknown_charges
Can you help me charge my return deduction?,refund_restocking_fees
I want to avoid my suspicious activity,payment_issues_fraud_scams
Is it possible to edit this debit card?,payment_issues_cards_wallet
Please show me how to identify unknown charge,payment_issues_unknown_charges
Delete old address from my profile,modify_address
I want to manage my refund tracking status query,refund_tracking_status
How do I update the subscription email preferences?,other_query
Please show me how to investigate unauthorized payment,payment_issues_unknown_charges
How do I delete the teen order?,manage_account_teen_settings
Can you help me troubleshoot my failed transaction?,payment_issues_declines_retries
I'm trying to find my duplicate charge,payment_issues_unknown_charges
I'm trying to hide my order history,modify_order
Can you help me update my default payment?,payment_issues_cards_wallet
I'm trying to opt out of my customs regs,other_query
